TargetID,DrugID,Highest_Status,MOA,Smiles_ID,UniprotID
T67162,D0H6QU,Approved,Agonist,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,P14416
T67162,D07JWT,Approved,Modulator,,P14416
T67162,D08HVR,Approved,Modulator,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,P14416
T67162,D0K2TB,Approved,Modulator,CCOC(=O)OC1=C(C=C(C=C1)CCNC(=O)[C@H](CCSC)NC(=O)C)OC(=O)OCC,P14416
T67162,D0V7XF,Approved,Modulator,C1=CC=C(C=C1)CCNCCCCCCNCCC2=CC(=C(C=C2)O)O,P14416
T67162,D0Q9ON,Approved,Modulator,COC1=C(C=C(C=C1)CCNC[C@@H](C2=CC=C(C=C2)O)O)OC,P14416
T67162,D0U9QU,Approved,Modulator,CC(C)C(=O)OC1=C(C=C(C=C1)CCNC)OC(=O)C(C)C.Cl,P14416
T67162,D0KS6W,Approved,Inhibitor,CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2,P14416
T67162,D04JCN,Approved,Modulator,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,P14416
T67162,D09LZT,Approved,Modulator,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,P14416
T67162,D0AO6B,Approved,Modulator,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,P14416
T67162,D0Y7XC,Phase 4,Agonist,C=CCN1CCC2=C(CC1)SC(=N2)N,P14416
T67162,D01TSN,Terminated,Inhibitor,CN1CCC=C2C1CCC3=C2N=C(S3)N,P14416
T46828,D0LR8X,Investigative,Antagonist,CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Br,P21918
T46828,D08EXR,Investigative,Agonist,CC[C@H](C)[C@@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,P21918
T46828,D0X2NO,Investigative,Agonist,C1CC2=CC(=C(C=C2CC1N)O)O,P21918
T46828,D09KRA,Investigative,Antagonist,CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC=CC=C3)O)[125I],P21918
T46828,D01ENR,Investigative,Inhibitor,C1COCCN1CCOC2=CC=CC=C2CC3=CC=CC=C3,P21918
T46828,D07YLK,Preclinical,Antagonist,CN1CCC2=CC=CC=C2CC3=C(CC1)C4=CC=CC=C4N3,P21918
T22118,D0V4FZ,Investigative,Agonist,CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)O,P21728
T22118,D0L3MJ,Investigative,Agonist,CC1=CC(=CC=C1)C2CN(CCC3=C(C(=C(C=C23)O)O)Cl)C,P21728
T22118,D0L8PI,Investigative,Antagonist,CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Cl,P21728
T22118,D00MLN,Investigative,Inhibitor,CN1CCC2=CC(=C(C3=C2[C@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=CC(=C(C=C7CCN6C)OC)O3)OC)O)OC.Cl,P21728
T22118,D02BPV,Investigative,Inhibitor,,P21728
T22118,D0I0AQ,Investigative,Inhibitor,CC1(C2=C(C=CC(=C2)O)C3=C(C(=C(C4=C3C1=NC=C4)OC)OC)O)C,P21728
T22118,D0A9UF,Investigative,Inhibitor,C1CNC2CC3=CC=CC=C3CC4=CC(=CC1=C24)O,P21728
T22118,D0O1EY,Investigative,Inhibitor,C1=CC2=C(C=C1O)C(C3=C2C(=C(C=C3)O)O)CN,P21728
T22118,D06VYA,Investigative,Inhibitor,CCCN(CCC)CCC1=C(C(=C(C=C1)O)O)C2=CC=CC=C2,P21728
T22118,D0X7ZC,Investigative,Inhibitor,C1=CC=C2C(=C1)C(C3=C2C(=C(C=C3)O)O)CN,P21728
T22118,D08YYX,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C(C=CC(=C2O)O)CCN,P21728
T22118,D03OUU,Investigative,Inhibitor,C1=CC(=CC=C1C2=C(C=CC(=C2O)O)CCN)O,P21728
T22118,D0V1EJ,Investigative,Inhibitor,CCCN(CCC)CCC1=C(C(=C(C=C1)O)O)C2=CC=C(C=C2)O,P21728
T22118,D05QOF,Investigative,Inhibitor,C1[C@@H](O[C@@H](C2=C1C(=C(C=C2)O)O)CN)C3=CC=CC=C3,P21728
T22118,D0P2YV,Investigative,Inhibitor,CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)OC)OC.C(=C\C(=O)O)\C(=O)O,P21728
T22118,D0NY6P,Investigative,Inhibitor,C1CN1P(=O)(N2CC2)N3CC3,P21728
T22118,D0OQ4H,Terminated,Modulator,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3Br)OC)OC)O)OC,P21728
T22118,D0DX6L,Terminated,Modulator,,P21728
T22118,D02DHU,Terminated,Modulator,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3,P21728
T22118,D01TCM,Terminated,Modulator,,P21728
T22118,D0OU7P,Terminated,Modulator,C1CNCC(C2=CC(=C(C=C21)O)O)C3=CC=CC=C3,P21728
T22118,D0P2YS,Terminated,Modulator,C1C2CC3CC1CC(C2)(C3)C4CC5=C(C=CC(=C5O)O)[C@@H](O4)CN.Cl,P21728
T22118,D0J7WO,Preclinical,Binder,,P21728
T22118,D03PTZ,Discontinued in Phase 1,Antagonist,,P21728
T22118,D03DXS,Discontinued in Phase 1,Antagonist,CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC=CC4=C3OCC4)O)Cl,P21728
T22118,D0X8MI,Discontinued in Phase 1,Antagonist,CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC(=CC4=C3OCC4)Br)O)Cl,P21728
T22118,D0BQ8M,Discontinued in Phase 2,Agonist,CN1CC2=CC=CC=C2[C@H]3[C@H]1CC4=CNC5=CC=CC3=C45,P21728
T22118,D0N5JJ,Discontinued in Phase 2,Agonist,CCCC1=CC2=C(S1)CN[C@H]3[C@H]2C4=CC(=C(C=C4CC3)OC(=O)C)OC(=O)C,P21728
T22118,D0S0GM,Discontinued in Phase 2,Antagonist,,P21728
T22118,D09ORU,Discontinued in Phase 2,Antagonist,C1C(C2=C(CN1)C(=C(C=C2)O)O)C3=CC(=C(C=C3)O)O,P21728
T22118,D0D3VT,Phase 1/2,Inhibitor,C1CC2=CC(=C(C=C2C3C1NCC4=CC=CC=C34)O)O,P21728
T22118,D0BJ2W,Phase 2,Agonist,,P21728
T22118,D0Y6HW,Phase 3,Modulator,CN1CCC2=CC(=C(C=C2[C@@H]3[C@@H]1CCC4=CC=CC=C34)O)Cl,P21728
T22118,D0R6BI,Approved,Agonist,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,P21728
T22118,D05AHE,Approved,Antagonist,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,P21728
T94033,D0F4VK,Investigative,Modulator,,P00734
T94033,D08YGD,Investigative,Inhibitor,,P00734
T94033,D05RFC,Investigative,Modulator,,P00734
T94033,D03KFJ,Investigative,Modulator,,P00734
T94033,D04PPE,Investigative,Inhibitor,,P00734
T94033,D0N0YX,Investigative,Inhibitor,C1=CC=C2C=C(C=CC2=C1)C[C@@H](C(=O)O)N,P00734
T94033,D07IBU,Investigative,Inhibitor,,P00734
T94033,D02KKL,Investigative,Inhibitor,C1=CC=C2C(=C1)NC(=N2)CC3=NC4=C(N3)C=C(C=C4)C(=N)N,P00734
T94033,D0K7YL,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C(C(=CC=C2)C3C=C4C=C(C=CC4=[NH+]3)C(=[NH2+])N)[O-],P00734
T94033,D03MYL,Investigative,Inhibitor,CCCCCCCCCCCCCCC(O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)O,P00734
T94033,D0I8WD,Investigative,Inhibitor,COC(=O)C(CC1=CC=CC=C1)N,P00734
T94033,D06KCW,Investigative,Inhibitor,C1C[C@@H]([C@H](C1)O)[C@@H](CCCCC(=N)N)C=O,P00734
T94033,D0P1JQ,Investigative,Inhibitor,CC(C)C[C@H](C(=O)N1CCC[C@H]1C(=O)NCC2=CC(=CC=C2)Cl)N,P00734
T94033,D0O1DU,Investigative,Inhibitor,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCC3=CC(=CC=C3)Cl,P00734
T94033,D05BMA,Investigative,Inhibitor,CC(C)C[C@H](C(=O)N1CCC[C@H]1C(=O)NCC2=CC=C(C=C2)C(=N)N)N,P00734
T94033,D07YNF,Investigative,Inhibitor,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCC3=CC(=CC=C3)F,P00734
T94033,D03LGM,Investigative,Inhibitor,CCCNC(=O)[C@@H]1CCCN1C(=O)[C@@H](C(C2=CC=CC=C2)C3=CC=CC=C3)N,P00734
T94033,D05NRZ,Investigative,Inhibitor,,P00734
T94033,D0K3JC,Investigative,Inhibitor,CC1=CC(=CC=C1)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC3=CC=CC=C3)N,P00734
T94033,D08EUH,Investigative,Inhibitor,C1C[C@H](N(C1)C(=O)[C@@H](CC2=CC=CC=C2)N)C(=O)NCC3=CC=CC=C3,P00734
T94033,D0N1HV,Investigative,Inhibitor,C1=CC(=CC=C1CC(CCC(N)O)N)O,P00734
T94033,D0D9NT,Investigative,Inhibitor,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)O,P00734
T94033,D0R4AV,Investigative,Inhibitor,B([C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C)(O)O,P00734
T94033,D09QZJ,Investigative,Inhibitor,B([C@H](CCCCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C)(O)O,P00734
T94033,D0E9ON,Investigative,Inhibitor,B([C@H](CCCN)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC2=CC=CC=C2)NC(=O)C)(O)O,P00734
T94033,D0G6RI,Investigative,Inhibitor,C1=CC(=CC=C1CC(=O)C(=O)O)O,P00734
T94033,D0E1NH,Investigative,Inhibitor,C(CCCCO)CCCNCO,P00734
T94033,D09CVG,Investigative,Inhibitor,C1CNCCC1C2=CC(=NN2)C3=CC=C(C=C3)Cl,P00734
T94033,D01RTU,Investigative,Inhibitor,CN[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)NCC3CCC(CC3)N,P00734
T94033,D0N0PI,Investigative,Inhibitor,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O,P00734
T94033,D07NYX,Investigative,Inhibitor,C1=CC=C2C(=C1)N=CS2,P00734
T94033,D0H8OB,Investigative,Inhibitor,,P00734
T94033,D06YJX,Investigative,Inhibitor,,P00734
T94033,D01WDB,Investigative,Inhibitor,C1CCN([C@@H](C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C(=O)[C@@H](CC3=CC=CC=C3)N,P00734
T94033,D04CQG,Investigative,Inhibitor,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl.Cl.Cl,P00734
T94033,D0W5AW,Investigative,Inhibitor,CN1CCC2=C(C1)C3=C(C=C2C4=CC=C(C=C4)S(=O)(=O)N(C)C)/C(=N/OC(CCO)C(=O)O)/C(=O)N3.COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC,P00734
T94033,D0I0NY,Investigative,Inhibitor,CN[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C3CCC(CC3)N)C(=O)C(=O)NC,P00734
T94033,D0QQ4Z,Investigative,Inhibitor,C1CN(C[C@@H]1C(=O)NCC2=CC=C(C=C2)C(=N)N)C(=O)[C@@H](C(C3=CC=CC=C3)C4=CC=CC=C4)NS(=O)(=O)N.C(=O)(C(F)(F)F)O,P00734
T94033,D08MEC,Investigative,Inhibitor,,P00734
T94033,D07QPA,Investigative,Cofactor,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,P00734
T94033,D02XPB,Investigative,Inhibitor,COC1=C(C=CC(=C1)CNC2=CC=C(C=C2)C(=N)N)OCC3=CC=CC=C3,P00734
T94033,D0CT8A,Investigative,Inhibitor,CCOC1=C(C=C(C=C1)CNC2=CC=C(C=C2)C(=N)N)OCC,P00734
T94033,D0P3OH,Investigative,Inhibitor,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)OC3=CC(=CC=C3)Cl,P00734
T94033,D0CV4F,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D01ARY,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D07BMA,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)C4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D0P0LG,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CC5=CNC=N5)NC(=O)[C@@H]6CCCN6C(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]7CCCCN7C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C8=CC=C(C=C8)C(C)(C)C,P00734
T94033,D0KQ1K,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)OP(=O)(O)O)NC(=O)[C@H](CC5=CNC=N5)NC(=O)[C@@H]6CCCN6C(=O)[C@H](CO)NC(=O)CNC(=O)[C@H]7CCCCN7C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C8=CC=C(C=C8)C(C)(C)C,P00734
T94033,D0T5WR,Investigative,Inhibitor,CC[C@H](C)C[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H]4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D04VYT,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)C4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D0WF2C,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)C4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D07BJZ,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)C4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D09HFC,Investigative,Inhibitor,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)C4CCCCN4C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C5=CC=C(C=C5)C(C)(C)C,P00734
T94033,D02NHS,Investigative,Inhibitor,CC1=CN=C(C(=O)N1CC(=O)NCC2=C(N=C(C=C2)N)C)NCCC3=CC=CC=C3,P00734
T94033,D0RQ2T,Investigative,Inhibitor,C1C[C@@H]2C(=O)N[C@@H](C(=O)C(=O)N[C@H](C(=O)N[C@@H](/C=C\C(=O)NC[C@H](C(=O)N2C1)NC=O)CC3=CC=C(C=C3)O)CC4=CC=CC=C4)CCCN=C(N)N,P00734
T94033,D09OBJ,Investigative,Inhibitor,CN[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)C3=NC4=CC=CC=C4S3,P00734
T94033,D08OLP,Investigative,Inhibitor,C1=CC=C(C(=C1)C2=CC3=C(N2)C=CC(=C3)C(=N)N)O,P00734
T94033,D0U4HG,Investigative,Inhibitor,COC1=CC(=C(C=C1CCC(=O)C2=CC=C(C=C2)O)C(CCC3=C(C=C(C=C3)O)OC)C4=CC=C(C=C4)O)OC,P00734
T94033,D0X0IF,Investigative,Inhibitor,COC1=CC=C(C=C1)C(CCC2=C(C=C(C=C2)O)OC)C3=C(C=C(C=C3O)OC)/C=C/C4=CC=C(C=C4)O,P00734
T94033,D0JU9N,Investigative,Inhibitor,C1CN(C[C@@H]1O)CC2=CC=CC=C2C3=CC=C(C=C3)N4CCC5=C(C4=O)N(N=C5C(F)(F)F)C6=CC7=C(C=C6)ON=C7N,P00734
T94033,D0SP2I,Investigative,Inhibitor,C1CN(CCC1CCN=C(N)N)C(=O)[C@H](CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3,P00734
T94033,D0J1QT,Investigative,Inhibitor,CC1=CC2=C(O1)C=CC(=C2)NC(=N[C@H]3CCCCN(C3=O)CC(=O)N4CCCC4)NC(=O)C5=CN=C(C=C5)C(=O)N(C)C,P00734
T94033,D0D8AK,Investigative,Inhibitor,CC[C@@H](C)[C@H]1C(=O)N[C@H](/C=C/C(=O)NC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)C(=O)N1)CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)O,P00734
T94033,D0M1AC,Investigative,Inhibitor,CC[C@@H](C)[C@H]1C(=O)N[C@H](/C=C/C(=O)NC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)C(=O)N1)CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)CC(C)CC)CC3=CC=C(C=C3)O,P00734
T94033,D0CF3B,Investigative,Inhibitor,CC[C@@H](C)[C@H]1C(=O)N[C@H](/C=C/C(=O)NC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)C(=O)N1)CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)CC(C)CC)CC3=CC(=C(C=C3)O)O,P00734
T94033,D07HWB,Investigative,Inhibitor,C1[C@H]([C@@H](OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)[C@H]4[C@@H]5[C@H](C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)O,P00734
T94033,D0I1UF,Investigative,Inhibitor,C1[C@H]([C@@H](OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)[C@H]4[C@@H]5[C@@H](C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)O,P00734
T94033,D0E6SO,Investigative,Inhibitor,C1[C@@H]2[C@H]([C@@H]([C@H](C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O,P00734
T94033,D0H5WV,Investigative,Inhibitor,C1C[C@H](C[C@H]2[C@@H]1C[C@H](N2C(=O)[C@@H](CC3=CC=CC=C3)NC(=O)[C@@H](CC4=CC=CC=C4)O)C(=O)NCCC5=CCN(C5)C(=N)N)O,P00734
T94033,D0V7RD,Investigative,Inhibitor,CC(C)C[C@H](C(=O)N1[C@H]2C[C@@H]([C@H](C[C@H]2C[C@H]1C(=O)NCCC3=CC[N+](=C(N)N)C3)O)O)NC(=O)[C@@H](COS(=O)(=O)[O-])OC,P00734
